fecha,demanda_MW,Entalpia,Inercia_Termica,GSP
2025-05-08,25999.38,34.0079,14.1402,19.5193
2025-05-09,25804.85,34.9778,14.3425,18.0855
2025-05-10,22563.66,35.8943,14.6972,16.394
2025-05-11,20565.59,33.4959,14.6152,22.6472
2025-05-12,24554.89,33.1464,14.2942,23.068
2025-05-13,25560.8,34.8871,14.5703,17.2435
2025-05-14,26026.75,35.9003,14.9027,17.0026
2025-05-15,25385.73,35.6446,14.9567,17.1871
2025-05-16,24805.53,36.8288,15.2669,12.9581
2025-05-17,21960.29,38.8177,16.5481,3.5203
2025-05-18,20500.18,41.4484,17.7333,0.0
2025-05-19,24934.97,38.7937,18.1423,8.0533
2025-05-20,25081.24,39.3747,16.777,5.5893
2025-05-21,25627.02,40.3505,17.3705,1.1647
2025-05-22,25574.97,38.9107,17.7135,5.7112
2025-05-23,25229.27,37.1198,17.02,11.6446
2025-05-24,22039.57,37.6392,16.4664,5.3769
2025-05-25,20812.8,41.2573,17.6972,0.0
2025-05-26,25163.79,43.2837,19.1811,0.0
2025-05-27,25998.93,43.5309,19.522,0.0
2025-05-28,26771.31,45.9329,20.2204,0.0
2025-05-29,27584.86,49.2805,21.579,0.0
2025-05-30,28063.1,51.1288,22.9589,0.0
2025-05-31,24951.27,51.8389,23.5421,0.0
2025-06-01,23297.78,50.3398,23.0411,0.0
2025-06-02,27494.68,47.547,21.7518,0.0
2025-06-03,27422.0,44.3197,20.184,0.0
2025-06-04,27009.04,42.7876,19.0615,0.0
2025-06-05,27154.74,45.0406,18.9461,0.0
2025-06-06,27341.56,46.9087,20.3034,0.0
2025-06-07,24345.07,46.7172,20.9513,0.0
2025-06-08,22800.45,48.9015,21.3582,0.0
2025-06-09,27690.74,51.5938,22.1618,0.0
2025-06-10,29359.4,54.4225,22.695,0.0
2025-06-11,29079.38,53.2526,23.2182,0.0
2025-06-12,28495.97,49.7877,22.6862,0.0
2025-06-13,28833.19,52.853,22.1012,0.0
2025-06-14,25699.74,52.3182,22.9639,0.0
2025-06-15,24057.99,51.8887,22.7679,0.0
2025-06-16,29451.05,53.9504,22.9202,0.0
2025-06-17,30925.73,55.9427,23.9662,0.0
2025-06-18,31219.02,56.443,24.922,0.0
2025-06-19,31268.93,56.1041,25.4442,0.0
2025-06-20,31198.58,57.0747,25.6232,0.0
2025-06-21,27853.69,56.9357,26.0847,0.0
2025-06-22,25858.25,56.632,25.6693,0.0
2025-06-23,29893.1,56.0764,25.319,0.0
2025-06-24,29327.26,55.4106,25.1296,0.0
2025-06-25,30144.42,52.219,24.6479,0.0
2025-06-26,30698.38,52.7315,23.7257,0.0
2025-06-27,31563.14,56.4245,24.3732,0.0
2025-06-28,28760.0,58.4316,25.8871,0.0
2025-06-29,27579.52,59.7131,27.1347,0.0
2025-06-30,32811.55,59.0543,27.8806,0.0
2025-07-01,33575.25,59.8709,27.8112,0.0
2025-07-02,33697.98,60.2036,27.3111,0.0
2025-07-03,33345.31,59.801,26.3806,0.0
2025-07-04,32717.32,59.4533,25.9633,0.0
2025-07-05,28890.63,57.8473,26.0118,0.0
2025-07-06,26611.02,56.2045,25.7092,0.0
2025-07-07,31021.48,54.6374,25.0949,0.0
2025-07-08,30631.46,52.8893,24.4373,0.0
2025-07-09,31546.37,55.6107,24.2951,0.0
2025-07-10,31406.66,55.4144,24.9878,0.0
2025-07-11,30477.28,53.5813,25.18,0.0
2025-07-12,25781.76,52.1029,24.049,0.0
2025-07-13,23507.72,52.5482,23.0761,0.0
2025-07-14,29505.55,55.3671,24.0506,0.0
2025-07-15,30796.91,55.3948,25.0486,0.0
2025-07-16,31750.63,56.3491,25.5246,0.0
2025-07-17,32642.44,56.1527,26.445,0.0
2025-07-18,31749.02,53.6393,26.4161,0.0
2025-07-19,27019.85,50.8979,24.9901,0.0
2025-07-20,24857.87,49.8717,23.7569,0.0
2025-07-21,29081.27,47.6549,23.3889,0.0
2025-07-22,29820.5,51.3428,23.1805,0.0
2025-07-23,30506.86,50.2048,23.9618,0.0
2025-07-24,28710.27,48.819,22.9403,0.0
2025-07-25,26518.03,48.6457,22.1602,0.0
2025-07-26,24535.35,49.3906,22.4327,0.0
2025-07-27,23687.96,51.0462,23.4589,0.0
2025-07-28,28183.26,51.0271,24.2716,0.0
2025-07-29,28178.41,49.7197,23.8057,0.0
2025-07-30,28554.54,51.2952,23.1644,0.0
2025-07-31,28592.14,52.8695,23.6843,0.0
2025-08-01,28421.4,53.0585,24.2451,0.0
2025-08-02,25416.82,52.8662,24.1986,0.0
2025-08-03,24306.88,52.6297,24.6607,0.0
2025-08-04,28689.41,54.7945,25.2046,0.0
2025-08-05,29200.36,55.2113,25.9715,0.0
2025-08-06,29363.07,53.8376,26.0382,0.0
2025-08-07,29416.94,56.1683,26.1027,0.0
2025-08-08,29343.85,57.4949,26.7763,0.0
2025-08-09,26884.85,57.634,26.8583,0.0
2025-08-10,25565.06,58.6341,27.1769,0.0
2025-08-11,29795.44,58.7053,27.828,0.0
2025-08-12,30544.28,58.6941,28.5279,0.0
2025-08-13,30350.42,58.3489,28.3354,0.0
2025-08-14,29646.42,58.3018,27.4111,0.0
2025-08-15,26853.23,58.3609,27.6462,0.0
2025-08-16,27391.36,57.9804,28.5045,0.0
2025-08-17,26826.26,57.902,28.6688,0.0
2025-08-18,30484.82,55.2682,28.3481,0.0
2025-08-19,29301.43,53.1688,26.0584,0.0
2025-08-20,27582.57,49.5318,23.966,0.0
2025-08-21,27025.69,48.4547,22.6901,0.0
2025-08-22,26795.46,49.0524,22.5893,0.0
2025-08-23,24946.14,50.876,23.1534,0.0
2025-08-24,23921.82,53.2263,24.0957,0.0
2025-08-25,28478.83,55.6286,25.1786,0.0
2025-08-26,29734.8,56.0236,25.5979,0.0
2025-08-27,29934.41,53.9501,25.3162,0.0
2025-08-28,28110.1,46.5776,23.6198,0.0
2025-08-29,26913.09,45.73,21.7455,0.0
2025-08-30,24744.02,50.5872,21.8671,0.0
2025-08-31,23359.88,48.9052,23.0265,0.0
2025-09-01,26392.88,41.9485,21.8068,0.0
2025-09-02,27058.59,42.5835,20.1725,0.0
2025-09-03,27949.55,46.7957,21.1582,0.0
2025-09-04,28497.6,46.075,22.4991,0.0
2025-09-05,28230.61,48.3252,22.0046,0.0
2025-09-06,25300.86,52.931,22.8236,0.0
2025-09-07,24474.32,51.9018,23.8958,0.0
2025-09-08,28306.28,49.071,22.8407,0.0
2025-09-09,28008.64,43.8656,21.6163,0.0
2025-09-10,27626.04,46.0147,20.2106,0.0
2025-09-11,27176.66,47.6936,20.7442,0.0
2025-09-12,27818.53,47.7493,21.5307,0.0
2025-09-13,25017.38,47.662,21.9741,0.0
2025-09-14,23516.29,50.3637,22.3195,0.0
2025-09-15,28625.39,51.326,22.8685,0.0
2025-09-16,29683.78,49.9473,22.9183,0.0
2025-09-17,30169.04,49.7311,23.1601,0.0
2025-09-18,30213.63,50.6565,24.1315,0.0
2025-09-19,29814.21,52.7687,24.5927,0.0
2025-09-20,26028.42,51.6391,24.0266,0.0
2025-09-21,23402.45,43.1046,22.3574,0.0
2025-09-22,25513.87,36.0296,19.2586,3.2665
2025-09-23,25940.25,35.6548,17.2664,4.7406
2025-09-24,25853.31,35.7528,17.0117,5.1332
2025-09-25,26548.93,36.9886,17.1088,0.7827
2025-09-26,26469.46,36.9605,17.985,0.0
2025-09-27,23504.12,38.4894,18.7396,0.0
2025-09-28,21983.17,43.6316,19.3454,0.0
2025-09-29,25633.58,43.4937,19.0646,0.0
2025-09-30,26361.09,43.1045,18.4935,0.0
2025-10-01,26358.12,42.7933,18.8056,0.0
2025-10-02,26679.85,41.7217,19.3015,0.0
2025-10-03,26873.16,41.665,19.8104,0.0
2025-10-04,23781.07,43.6744,20.071,0.0
2025-10-05,21477.59,39.9193,19.7401,0.0
2025-10-06,26000.69,40.4169,18.2871,0.0
2025-10-07,26597.45,42.8841,18.7617,0.0
2025-10-08,26814.67,42.8792,19.8339,0.0
2025-10-09,26115.1,42.2667,19.1582,0.0
2025-10-10,25692.84,41.1497,18.201,0.8839
2025-10-11,22845.1,42.477,17.8617,0.0
2025-10-12,21262.88,44.1223,18.4039,0.0
2025-10-13,25157.27,45.2745,18.987,0.0
2025-10-14,26747.59,44.0299,19.2332,0.0
2025-10-15,26705.86,42.4116,18.9794,0.0
2025-10-16,27011.67,41.6886,18.6576,0.0
2025-10-17,26630.39,41.1496,18.4659,0.0
2025-10-18,23107.85,40.4518,18.3595,0.0
2025-10-19,21521.2,41.1076,18.3967,0.0
2025-10-20,25750.35,41.6549,18.1622,0.9836
2025-10-21,26530.54,45.3933,17.8593,0.0
2025-10-22,26679.64,46.5842,18.6708,0.0
2025-10-23,26440.76,41.0512,18.8436,0.2603
2025-10-24,26508.21,39.9679,17.791,2.3712
2025-10-25,23602.97,41.3363,17.2781,1.6555
2025-10-26,21808.55,35.3859,16.8964,8.0295
2025-10-27,25729.22,33.1401,14.9508,11.2451
2025-10-28,26733.44,35.2826,14.8477,7.0621
2025-10-29,27190.59,40.6978,15.7241,3.3922
2025-10-30,26769.2,37.8047,16.1209,6.2246
2025-10-31,26314.2,38.5863,15.8573,4.3933
